"Corr.surf","Dist.true.cent","Normal","Log.norm","Beta","Gamma","approach","centr.conf","model"
0.894716168744845,383.643585706844,2,1,0,0,"PPM","outer","Saturated"
0.981394968611643,88.0578931170291,1,1,1,0,"PPM","outer","Saturated"
0.980757535479109,2150.45426744548,1,1,1,0,"PPM","outer","Saturated"
0.963722562729274,18.9268307932468,2,0,1,0,"PPM","outer","Saturated"
0.887935316647144,29.4476164030849,2,0,0,1,"PPM","outer","Saturated"
0.379834253147667,2062.75193856332,2,1,0,0,"PPM","outer","Saturated"
0.954973253797348,62.457309943935,1,1,1,0,"PPM","outer","Saturated"
0.10548063665564,1409.64746025169,1,1,1,0,"PPM","outer","Saturated"
0.932565299631005,65.2158924346575,1,1,1,0,"PPM","outer","Saturated"
0.986365659778198,62.2909375334893,1,0,1,1,"PPM","outer","Saturated"
0.114375572054477,1230.62640181343,1,1,1,0,"PPM","outer","Saturated"
0.107067098346504,984.865168765932,1,0,1,1,"PPM","outer","Saturated"
0.98712450861452,14.6651408729694,1,1,1,0,"PPM","outer","Saturated"
0.809966275351586,33.7280790753197,1,0,0,2,"PPM","outer","Saturated"
0.987468124733495,26.9380383808766,1,0,1,1,"PPM","outer","Saturated"
0.955151348083574,1808.0190185808,2,0,1,0,"PPM","outer","Saturated"
0.984317627641033,60.8533826592969,2,0,1,0,"PPM","outer","Saturated"
0.972718111982596,30.1397630207843,2,0,1,0,"PPM","outer","Saturated"
0.431295173591959,76.2168801735712,0,0,0,3,"PPM","outer","Saturated"
0.940129898270066,8.38709904126006,2,0,0,1,"PPM","outer","Saturated"
0.94585454122024,3.7523490098027,2,0,0,1,"PPM","outer","Saturated"
0.253151624596523,386.173742936507,1,1,0,1,"PPM","outer","Saturated"
0.955776072524394,7.77211253210832,0,1,1,1,"PPM","outer","Saturated"
0.149035316196885,696.283372889343,0,1,0,2,"PPM","outer","Saturated"
0.982897045666396,3.58294779776774,1,0,1,1,"PPM","outer","Saturated"
0.549110506703868,351.407560682267,1,1,1,0,"PPM","outer","Saturated"
0.963941591449618,2.20249529303394,2,0,1,0,"PPM","outer","Saturated"
0.972927519810733,2.23021961966431,1,0,1,1,"PPM","outer","Saturated"
0.839678272651818,18.406645757402,1,0,0,2,"PPM","outer","Saturated"
0.175249446001284,1903.95109192295,0,1,2,0,"PPM","outer","Saturated"
0.880997427062191,21.8276836371123,0,1,0,2,"PPM","outer","Saturated"
0.87879445947892,10.9026516403447,1,0,1,1,"PPM","outer","Saturated"
0.96292600821459,3.13100411125136,0,0,1,2,"PPM","outer","Saturated"
0.970673590889215,7.83971200770919,0,1,0,2,"PPM","outer","Saturated"
0.982408265757887,88.4403626313932,1,1,0,1,"PPM","outer","Saturated"
0.890971629354913,11079.5021247147,1,1,0,1,"PPM","outer","Saturated"
0.24847997038112,281.980376374569,1,0,1,1,"PPM","outer","Saturated"
0.949114395115985,3.44358231231853,1,1,1,0,"PPM","outer","Saturated"
0.953457994968106,5.58687631263337,1,0,2,0,"PPM","outer","Saturated"
0.893742587581133,28.1723217237984,2,0,1,0,"PPM","outer","Saturated"
0.755514438012009,99.0883067616027,1,0,0,2,"PPM","outer","Saturated"
0.356128041685762,227.366627339657,1,0,0,2,"PPM","outer","Saturated"
0.0327406236402896,18844.9097854233,1,0,1,1,"PPM","outer","Saturated"
0.956816072190168,28.3408775020039,3,0,0,0,"PPM","outer","Saturated"
0.86395441994794,24.5812685393852,2,0,0,1,"PPM","outer","Saturated"
0.949644558757706,4.64017970709852,3,0,0,0,"PPM","outer","Saturated"
0.674852756993986,91.086194545683,0,1,1,1,"PPM","outer","Saturated"
0.122354907076246,1808.71120480478,1,1,0,1,"PPM","outer","Saturated"
0.381353926947656,2158.90557672207,1,1,0,1,"PPM","outer","Saturated"
0.899689497580647,447.1053422291,0,0,0,3,"PPM","outer","Saturated"
0.978801097498627,106.395596140846,0,0,2,1,"PPM","outer","Saturated"
0.950804809807553,0.168936627259917,2,0,1,0,"PPM","outer","Saturated"
0.934950385602135,6.41150364513289,2,0,1,0,"PPM","outer","Saturated"
0.307571078279835,813.31681521017,1,2,0,0,"PPM","outer","Saturated"
0.941839266444315,2.06772439964631,3,0,0,0,"PPM","outer","Saturated"
0.83755112561608,862554.447047446,0,1,2,0,"PPM","outer","Saturated"
0.995445344525945,5.48760853632011,1,2,0,0,"PPM","outer","Saturated"
0.956351503866047,24.5430193203273,2,0,1,0,"PPM","outer","Saturated"
0.845166584907198,49.8316031041928,0,0,1,2,"PPM","outer","Saturated"
0.96257479537692,35.7027723529659,3,0,0,0,"PPM","outer","Saturated"
0.725684247319522,61.4673604695621,1,1,1,0,"PPM","outer","Saturated"
0.989325038828576,1680.64326790989,2,0,0,1,"PPM","outer","Saturated"
0.869576979343488,9955.78871091444,0,3,0,0,"PPM","outer","Saturated"
0.931671913466213,11.035597012746,1,1,1,0,"PPM","outer","Saturated"
0.985369935196405,9.51415247442037,2,0,1,0,"PPM","outer","Saturated"
0.963361525539798,7.11505011681343,2,0,0,1,"PPM","outer","Saturated"
0.923569761585462,10825.0023626807,0,1,1,1,"PPM","outer","Saturated"
0.89700516962777,16.4633112150397,2,0,0,1,"PPM","outer","Saturated"
0.964690957062987,5.81465231364504,2,0,0,1,"PPM","outer","Saturated"
0.768537643866444,79.6357358101222,0,1,1,1,"PPM","outer","Saturated"
0.831075254450768,2432.71618550295,2,0,0,1,"PPM","outer","Saturated"
0.556422960439393,263.336866663057,1,2,0,0,"PPM","outer","Saturated"
0.975332278393217,76.5771272432665,0,2,1,0,"PPM","outer","Saturated"
0.98276549903652,39.7806344846387,1,0,1,1,"PPM","outer","Saturated"
0.991017361220943,13.7930012883374,2,1,0,0,"PPM","outer","Saturated"
0.304553814529334,156.372160425874,2,0,0,1,"PPM","outer","Saturated"
0.975141738530812,0.0162765029042138,1,0,2,0,"PPM","outer","Saturated"
0.966999709517066,11.1837788361222,2,0,0,1,"PPM","outer","Saturated"
0.948082571794462,6.16148185058717,2,0,1,0,"PPM","outer","Saturated"
0.962745029176532,2.39414209397907,1,0,2,0,"PPM","outer","Saturated"
0.976036124052885,3.25074421374028,1,2,0,0,"PPM","outer","Saturated"
0.966266598899336,613.125701832509,2,1,0,0,"PPM","outer","Saturated"
0.989800319216011,3.83359947251251,0,0,2,1,"PPM","outer","Saturated"
0.986201352122128,18.125869774019,3,0,0,0,"PPM","outer","Saturated"
0.51205837787346,110.454608882468,1,2,0,0,"PPM","outer","Saturated"
0.911865231012112,7864.9511089956,1,0,1,1,"PPM","outer","Saturated"
0.957155411876216,8.95724250708275,1,1,0,1,"PPM","outer","Saturated"
0.688683980343171,21584.1718228404,2,0,0,1,"PPM","outer","Saturated"
0.926525489690208,349.811226833103,0,1,1,1,"PPM","outer","Saturated"
0.985268427535443,4896.18312689923,1,0,1,1,"PPM","outer","Saturated"
0.804527304328107,82.136832981703,0,2,0,1,"PPM","outer","Saturated"
0.969820997134389,3.83994589249665,2,0,1,0,"PPM","outer","Saturated"
0.276636873391544,504.087475410949,1,0,0,2,"PPM","outer","Saturated"
0.962532288976397,6.14369370138173,3,0,0,0,"PPM","outer","Saturated"
0.928430292642198,13.0525937941995,0,1,2,0,"PPM","outer","Saturated"
0.964954543599361,3290.63959116994,1,1,1,0,"PPM","outer","Saturated"
0.928329915650641,4.44999178282854,0,1,2,0,"PPM","outer","Saturated"
0.89542046719882,36.3023059572377,1,1,1,0,"PPM","outer","Saturated"
0.974343400655891,610.081994433049,1,0,0,2,"PPM","outer","Saturated"
0.885022185797756,4790.95404921412,2,1,0,0,"PPM","outer","Saturated"
0.84192732560121,43.0189720767452,1,1,1,0,"PPM","outer","Saturated"
0.901278323464763,16.2061711087018,0,1,1,1,"PPM","outer","Saturated"
0.871091865987594,9.61862710216902,1,1,1,0,"PPM","outer","Saturated"
0.939455496319998,12.9815275442842,1,1,1,0,"PPM","outer","Saturated"
0.973122224377878,4.34191130650448,2,1,0,0,"PPM","outer","Saturated"
0.795251675925304,32.1569700390094,1,0,1,1,"PPM","outer","Saturated"
0.972442011724718,1556.09198803396,3,0,0,0,"PPM","outer","Saturated"
0.352643627401165,317.20687050075,2,0,0,1,"PPM","outer","Saturated"
0.196624713960932,829.888433196317,0,2,1,0,"PPM","outer","Saturated"
0.924194708978619,256.470745122501,1,1,0,1,"PPM","outer","Saturated"
0.764515033572674,288.176044448874,1,1,1,0,"PPM","outer","Saturated"
0.500067555657479,809.284180605561,0,1,2,0,"PPM","outer","Saturated"
0.12490937550741,3578.46458257604,0,2,0,1,"PPM","outer","Saturated"
0.985396266331576,6.5848906967633,1,2,0,0,"PPM","outer","Saturated"
0.935942780874809,145.565823147459,0,2,0,1,"PPM","outer","Saturated"
0.357271088752975,340.675496442138,1,1,0,1,"PPM","outer","Saturated"
0.912687062281087,51588.1167844185,1,0,1,1,"PPM","outer","Saturated"
0.987931013881366,237.731640896132,2,0,0,1,"PPM","outer","Saturated"
0.97681290240344,616.944187797457,0,3,0,0,"PPM","outer","Saturated"
0.0473457986944808,2722.75198284741,1,0,1,1,"PPM","outer","Saturated"
0.960896236628133,9.63324541732791,2,1,0,0,"PPM","outer","Saturated"
0.77984635287951,58.7271306274504,2,0,0,1,"PPM","outer","Saturated"
0.226228620326754,759.420915243598,1,2,0,0,"PPM","outer","Saturated"
0.971166472112129,2.82099590550496,3,0,0,0,"PPM","outer","Saturated"
0.9714593746585,102.488572578951,1,2,0,0,"PPM","outer","Saturated"
0.85342973008513,28.0905416713454,2,1,0,0,"PPM","outer","Saturated"
0.973094544534328,55116297.5945615,1,1,0,1,"PPM","outer","Saturated"
0.225371227699925,501.706481217931,1,1,0,1,"PPM","outer","Saturated"
0.979217498679413,21.7490476212699,1,0,2,0,"PPM","outer","Saturated"
0.825621873486705,737.078838054372,0,0,2,1,"PPM","outer","Saturated"
0.27357865141746,73006.4844571816,1,1,0,1,"PPM","outer","Saturated"
0.933674655848777,7.83933762311236,1,0,2,0,"PPM","outer","Saturated"
0.806977752559067,15.3005713418527,1,0,1,1,"PPM","outer","Saturated"
0.984128333772871,511774.291813412,2,1,0,0,"PPM","outer","Saturated"
0.984692069745882,5.4782240840706,3,0,0,0,"PPM","outer","Saturated"
0.984010608386307,3.93335902702583,0,0,3,0,"PPM","outer","Saturated"
0.179737524881961,1197.38671531012,0,1,1,1,"PPM","outer","Saturated"
0.940576556684929,2.51636789475859,2,0,1,0,"PPM","outer","Saturated"
0.959531534815222,88.9985899804593,1,1,1,0,"PPM","outer","Saturated"
0.91329778305463,16.9076132401284,0,1,1,1,"PPM","outer","Saturated"
0.961021620107443,2511.22587304537,0,0,0,3,"PPM","outer","Saturated"
0.958033838714558,30.8844252648029,2,1,0,0,"PPM","outer","Saturated"
0.930111360315278,70.6250526967623,2,1,0,0,"PPM","outer","Saturated"
0.987014185551941,9.2515986912799,1,1,0,1,"PPM","outer","Saturated"
0.652237663936292,96.4105448405118,1,1,0,1,"PPM","outer","Saturated"
0.257921323196039,1696.72592672639,0,2,1,0,"PPM","outer","Saturated"
0.945843205473011,20026.4632731244,1,1,1,0,"PPM","outer","Saturated"
0.980240051646735,1.47462080402757,0,1,2,0,"PPM","outer","Saturated"
0.753569555760857,2072.17733346641,1,0,1,1,"PPM","outer","Saturated"
0.728138906526117,826.414113456144,2,1,0,0,"PPM","outer","Saturated"
0.89894865238374,14.2302995724482,3,0,0,0,"PPM","outer","Saturated"
0.981229403587162,20.7373654495992,1,0,1,1,"PPM","outer","Saturated"
0.929685399683608,3.2518494898528,2,0,1,0,"PPM","outer","Saturated"
0.974583737661196,6.35686410814442,2,0,1,0,"PPM","outer","Saturated"
0.98436365192904,121.719964311006,1,0,1,1,"PPM","outer","Saturated"
0.387417333022496,118.372611466559,1,0,1,1,"PPM","outer","Saturated"
0.952780125009482,19.6956727050336,1,0,2,0,"PPM","outer","Saturated"
0.96179138931731,1172.45679192781,2,1,0,0,"PPM","outer","Saturated"
0.868324651014896,25.6516756530559,1,0,1,1,"PPM","outer","Saturated"
0.906388396575219,2737.24474264136,1,2,0,0,"PPM","outer","Saturated"
0.983904975890554,0.602281109638576,0,1,1,1,"PPM","outer","Saturated"
0.895467266127456,14.4363619034337,1,0,2,0,"PPM","outer","Saturated"
0.950866844994051,3.44447314059432,1,1,1,0,"PPM","outer","Saturated"
0.887240136717472,12222.0222568903,2,1,0,0,"PPM","outer","Saturated"
0.98090940574985,0.662729972602047,1,0,2,0,"PPM","outer","Saturated"
0.200402401224398,1732.36620231421,1,1,0,1,"PPM","outer","Saturated"
0.76996176160072,69.5931886081754,2,1,0,0,"PPM","outer","Saturated"
0.816183315628427,24.2844944835611,0,1,2,0,"PPM","outer","Saturated"
0.886582390206395,7.59099611609585,3,0,0,0,"PPM","outer","Saturated"
0.158627829495433,1897.27187010842,1,1,0,1,"PPM","outer","Saturated"
0.469686503256646,1297.54136467895,0,3,0,0,"PPM","outer","Saturated"
0.972427104126115,605.867844593958,0,1,0,2,"PPM","outer","Saturated"
0.985139138646981,12.0681724331384,0,2,1,0,"PPM","outer","Saturated"
0.881741205010457,42.55078045597,1,2,0,0,"PPM","outer","Saturated"
0.158571020237718,358.208892358117,1,1,0,1,"PPM","outer","Saturated"
0.961456423304313,1256.34389932813,2,0,1,0,"PPM","outer","Saturated"
0.875986291787552,17.4634539103739,0,1,1,1,"PPM","outer","Saturated"
0.0506585409783075,2431.41547617505,1,1,0,1,"PPM","outer","Saturated"
0.508594734892136,1130.1434792276,0,3,0,0,"PPM","outer","Saturated"
0.523480984337236,593.848229404969,0,2,0,1,"PPM","outer","Saturated"
0.965464396919355,2260.37136845741,1,0,0,2,"PPM","outer","Saturated"
0.926632264983952,21.405929859364,3,0,0,0,"PPM","outer","Saturated"
0.900436547957848,1307.53112082379,2,1,0,0,"PPM","outer","Saturated"
0.947105239576737,21.3397561286482,2,0,1,0,"PPM","outer","Saturated"
0.50960757013293,475.646990401284,2,0,0,1,"PPM","outer","Saturated"
0.23807468066682,475.10390137319,1,2,0,0,"PPM","outer","Saturated"
0.960030139465593,273.474237991941,1,1,0,1,"PPM","outer","Saturated"
0.759839014721691,317.59459072813,1,1,1,0,"PPM","outer","Saturated"
0.574078744129821,4824.79608252406,1,1,0,1,"PPM","outer","Saturated"
0.945860331932769,4.7752091179578,2,0,1,0,"PPM","outer","Saturated"
0.849538257407125,13.8977822067925,1,0,1,1,"PPM","outer","Saturated"
0.402319231788851,58.8457264342247,2,1,0,0,"PPM","outer","Saturated"
0.193935327048928,969.480219630063,2,1,0,0,"PPM","outer","Saturated"
0.246260857190318,632.478903802959,1,0,1,1,"PPM","outer","Saturated"
0.825751148248501,70.8494965307264,1,2,0,0,"PPM","outer","Saturated"
0.972329188244396,46.0598214527759,1,0,1,1,"PPM","outer","Saturated"
0.162826347099204,659.516601856584,2,0,0,1,"PPM","outer","Saturated"
0.928823820631679,488.268955885013,0,2,1,0,"PPM","outer","Saturated"
0.69892288892682,1035.16782322442,1,1,1,0,"PPM","outer","Saturated"
0.127299940171483,727.88850624336,0,0,2,1,"PPM","outer","Saturated"
0.861728300813811,21.096709798438,2,0,0,1,"PPM","outer","Saturated"
0.958429176598424,2.20200942134373,2,0,1,0,"PPM","outer","Saturated"
0.980335304601103,19.0672448929907,2,0,1,0,"PPM","outer","Saturated"
0.967109564738932,8.66900857821154,2,0,1,0,"PPM","outer","Saturated"
0.965139062577002,29.1913749314564,2,0,0,1,"PPM","outer","Saturated"
0.301649136226025,380.892173709947,2,1,0,0,"PPM","outer","Saturated"
0.733582102559608,54.5559001593204,1,1,0,1,"PPM","outer","Saturated"
0.946144895356621,82.0307257309973,1,1,0,1,"PPM","outer","Saturated"
0.830908552583237,14.3981009965522,0,0,2,1,"PPM","outer","Saturated"
0.905130774447339,17.5079036102375,0,1,1,1,"PPM","outer","Saturated"
0.963617881432693,8.00303144436729,1,0,1,1,"PPM","outer","Saturated"
0.968544388686372,11.1587379381071,2,0,0,1,"PPM","outer","Saturated"
0.16932925047826,1957.20213745103,1,1,1,0,"PPM","outer","Saturated"
0.244590201262712,402.031999252369,2,1,0,0,"PPM","outer","Saturated"
0.988539309604461,5.73492295503055,1,2,0,0,"PPM","outer","Saturated"
0.899860970176589,88.6508987296115,2,0,0,1,"PPM","outer","Saturated"
0.930787871572376,38.7695253344413,2,0,0,1,"PPM","outer","Saturated"
0.860867627415239,248.79528348746,2,1,0,0,"PPM","outer","Saturated"
0.956884102870452,6.92687398095432,1,1,1,0,"PPM","outer","Saturated"
0.936665229728459,101.973205819351,3,0,0,0,"PPM","outer","Saturated"
0.979708501519066,3.21320624305128,1,0,1,1,"PPM","outer","Saturated"
0.265181891717197,391.420165241145,0,2,1,0,"PPM","outer","Saturated"
0.888290906988796,8.92710897462959,3,0,0,0,"PPM","outer","Saturated"
0.973572814724304,12.4164134711431,1,2,0,0,"PPM","outer","Saturated"
0.921570292063646,6.20482228901895,3,0,0,0,"PPM","outer","Saturated"
0.950840487795107,39.1996381120928,2,0,1,0,"PPM","outer","Saturated"
0.978985785946883,1969.15856766821,0,1,0,2,"PPM","outer","Saturated"
0.572061596765358,415.815174955819,1,2,0,0,"PPM","outer","Saturated"
0.97258588180161,94136.4172842072,1,1,0,1,"PPM","outer","Saturated"
0.9117307890679,7.98394235239697,0,1,2,0,"PPM","outer","Saturated"
0.950406182308594,504.480953465706,2,0,0,1,"PPM","outer","Saturated"
0.994206603655311,0.77022555443164,1,0,1,1,"PPM","outer","Saturated"
0.985680370955605,4.13524359476645,1,0,1,1,"PPM","outer","Saturated"
0.310452458130482,271.37071145055,0,1,1,1,"PPM","outer","Saturated"
0.970103714692111,15.4067361616803,2,1,0,0,"PPM","outer","Saturated"
0.940375513585175,5.57962704647833,1,0,1,1,"PPM","outer","Saturated"
0.964309024370366,0.600449446877648,2,0,1,0,"PPM","outer","Saturated"
0.971983441540705,12.464486582131,2,1,0,0,"PPM","outer","Saturated"
0.991090557640516,3.81992262518649,0,1,2,0,"PPM","outer","Saturated"
0.979090750283326,95.9138959047518,1,1,1,0,"PPM","outer","Saturated"
0.851369044164946,16.1436344000906,1,1,1,0,"PPM","outer","Saturated"
0.110680810975434,829.835517176521,2,0,0,1,"PPM","outer","Saturated"
0.93589998142569,7.65450522761849,1,1,1,0,"PPM","outer","Saturated"
0.959085822262056,3.66908494321971,1,1,1,0,"PPM","outer","Saturated"
0.910016301139637,7.21168949348612,1,1,0,1,"PPM","outer","Saturated"
0.973060714157278,852.844809513119,1,0,1,1,"PPM","outer","Saturated"
0.725435856839447,217.392826534786,2,1,0,0,"PPM","outer","Saturated"
0.176910906313319,250.464040359139,0,1,1,1,"PPM","outer","Saturated"
0.980662610768604,5.10494248110694,1,0,1,1,"PPM","outer","Saturated"
0.14642098275994,748.55871225754,1,1,0,1,"PPM","outer","Saturated"
0.932093875765004,300.322535647883,1,1,0,1,"PPM","outer","Saturated"
0.395439996482047,1999.09566020636,2,0,0,1,"PPM","outer","Saturated"
0.947078110513117,3.45475694290269,2,1,0,0,"PPM","outer","Saturated"
0.0856199673199964,2360.84652127291,1,1,0,1,"PPM","outer","Saturated"
0.946393579497571,6.83091290004633,2,0,0,1,"PPM","outer","Saturated"
0.928056079916609,17.149151886012,2,0,1,0,"PPM","outer","Saturated"
0.0517858757394386,7072.2616419183,0,2,1,0,"PPM","outer","Saturated"
0.703451341294963,1638.63459658766,1,1,1,0,"PPM","outer","Saturated"
0.974519702605658,145768.467683664,1,0,0,2,"PPM","outer","Saturated"
0.842373882407146,13.0328091362384,3,0,0,0,"PPM","outer","Saturated"
0.953025675818607,5.53642690930635,2,0,1,0,"PPM","outer","Saturated"
0.848318790389734,41.2745651771295,1,0,0,2,"PPM","outer","Saturated"
0.986497002753495,140.952454218958,1,1,1,0,"PPM","outer","Saturated"
0.974171635118229,1.10502456419163,1,0,2,0,"PPM","outer","Saturated"
0.961243803687497,313453.685877118,2,0,0,1,"PPM","outer","Saturated"
0.790887047707679,112.253102664433,1,2,0,0,"PPM","outer","Saturated"
0.982073480857505,2.28791620232525,0,0,2,1,"PPM","outer","Saturated"
0.945435917814661,7.03978401645214,2,0,1,0,"PPM","outer","Saturated"
0.962492132529146,5.5488703148501,2,0,1,0,"PPM","outer","Saturated"
0.350980883831378,166.853979183227,2,0,0,1,"PPM","outer","Saturated"
0.975671365783612,6.12340059745988,1,1,1,0,"PPM","outer","Saturated"
0.946188727366422,124.391523248777,2,0,1,0,"PPM","outer","Saturated"
0.241789415700707,437.661066548964,2,1,0,0,"PPM","outer","Saturated"
0.964380524809517,1.71857725126222,1,0,2,0,"PPM","outer","Saturated"
0.716939434182122,41.7420145508223,1,0,1,1,"PPM","outer","Saturated"
0.925026245449033,17.1441307315864,1,1,1,0,"PPM","outer","Saturated"
0.974731535960152,169.262070822372,1,0,1,1,"PPM","outer","Saturated"
0.945039128759207,9.08462291377612,3,0,0,0,"PPM","outer","Saturated"
0.575498908752063,74.14337477162,1,1,0,1,"PPM","outer","Saturated"
0.980257673788221,15.2258093747142,1,2,0,0,"PPM","outer","Saturated"
0.170693784789483,873.888094379855,0,1,0,2,"PPM","outer","Saturated"
0.988412126672536,11411.8901412178,2,0,0,1,"PPM","outer","Saturated"
0.981314142805353,39.2461489847448,1,0,2,0,"PPM","outer","Saturated"
0.925760719602065,2.07416470198021,2,0,1,0,"PPM","outer","Saturated"
0.973091573895578,9.93187059864083,3,0,0,0,"PPM","outer","Saturated"
0.934883797407465,112.204094604112,1,0,1,1,"PPM","outer","Saturated"
0.939065021834346,56.7076876160241,2,0,0,1,"PPM","outer","Saturated"
0.971242736535421,0.803655650958529,1,0,0,2,"PPM","outer","Saturated"
0.980552917191166,7.4951790300085,2,0,0,1,"PPM","outer","Saturated"
0.167493632938082,1899.18856208791,2,1,0,0,"PPM","outer","Saturated"
0.752723215482449,632.243066447061,2,1,0,0,"PPM","outer","Saturated"
0.608954950343907,53.7329858782401,0,1,1,1,"PPM","outer","Saturated"
0.959455911169751,6.33424067738282,2,1,0,0,"PPM","outer","Saturated"
0.9540083223199,142.693208900757,0,1,0,2,"PPM","outer","Saturated"
0.948783970180199,67.329620003156,1,1,0,1,"PPM","outer","Saturated"
0.877071655609731,16.1203206069471,1,1,1,0,"PPM","outer","Saturated"
0.979569997725874,48.0773516025897,1,0,0,2,"PPM","outer","Saturated"
0.989750207303604,1670.14624652664,2,0,1,0,"PPM","outer","Saturated"
0.160403772000135,1662.37227648838,1,1,0,1,"PPM","outer","Saturated"
0.359048626098548,301.094387802951,2,1,0,0,"PPM","outer","Saturated"
0.108469977564404,1760.83475592554,1,1,0,1,"PPM","outer","Saturated"
0.800522449843856,3944.90244610795,2,0,0,1,"PPM","outer","Saturated"
0.285698674186747,1581.24629650693,0,2,0,1,"PPM","outer","Saturated"
0.929441100421774,13.5455495337839,2,0,0,1,"PPM","outer","Saturated"
0.973786230703641,2.40438647953549,2,0,1,0,"PPM","outer","Saturated"
0.807340169804966,19.6995212701506,1,0,0,2,"PPM","outer","Saturated"
0.912381221854889,6.26684055494562,3,0,0,0,"PPM","outer","Saturated"
0.223266724378116,573.077444667763,1,0,1,1,"PPM","outer","Saturated"
0.969398378257731,7.95466757188175,2,0,0,1,"PPM","outer","Saturated"
0.283990504056624,1831.72282419349,1,1,0,1,"PPM","outer","Saturated"
0.717715147201079,10091.7618228826,2,1,0,0,"PPM","outer","Saturated"
0.551506251082141,1931.55793573675,1,1,0,1,"PPM","outer","Saturated"
0.962254167133114,5.47435675047008,3,0,0,0,"PPM","outer","Saturated"
0.394983861916539,3298.83103603666,0,1,1,1,"PPM","outer","Saturated"
0.59024313503155,143.458487797768,1,1,0,1,"PPM","outer","Saturated"
0.968656124846179,11.8629090581729,3,0,0,0,"PPM","outer","Saturated"
0.973132678807434,4.85651389209227,2,0,1,0,"PPM","outer","Saturated"
0.992474365409247,85.5035297993473,2,0,1,0,"PPM","outer","Saturated"
0.67690454586531,42.8829999857456,1,0,0,2,"PPM","outer","Saturated"
0.898741663144972,15.8348978792778,2,1,0,0,"PPM","outer","Saturated"
0.951879919108471,8.64869420422059,2,0,1,0,"PPM","outer","Saturated"
0.559194555810916,98.9086602911454,2,0,0,1,"PPM","outer","Saturated"
0.108041139856973,1180.66944106952,2,1,0,0,"PPM","outer","Saturated"
0.315976083322413,551.330352039289,1,0,0,2,"PPM","outer","Saturated"
0.279157269405768,704.073550371881,2,1,0,0,"PPM","outer","Saturated"
0.943279662744073,98.0133246725924,1,2,0,0,"PPM","outer","Saturated"
0.931998518638558,7.84504746950359,1,0,2,0,"PPM","outer","Saturated"
0.961983108358286,5.38126441671169,2,0,1,0,"PPM","outer","Saturated"
0.892063029027331,16.1205157958962,1,1,0,1,"PPM","outer","Saturated"
0.876265324636544,1890.931990773,0,1,2,0,"PPM","outer","Saturated"
0.959212656662231,8.44979403640906,1,0,2,0,"PPM","outer","Saturated"
0.972078321335867,4.03747796873335,3,0,0,0,"PPM","outer","Saturated"
0.957506217336991,195.917511132677,1,0,2,0,"PPM","outer","Saturated"
0.904938738039679,11349.3620810398,1,0,1,1,"PPM","outer","Saturated"
0.94792107209303,4.17498103267881,3,0,0,0,"PPM","outer","Saturated"
